watch_id,brand,model,reference_number,reference_key,display_name,search_text,year,production_years,movement,case_material,case_size,condition,market_price_usd,market_price_source,market_price_updated_at,auction_price_usd,auction_house,auction_date,auction_lot_url,shop_sources,source_count,source_urls,data_quality,notes,updated_at
jeager_240218,Jeager,,240.2.18,240218,Jeager 240.2.18,JEAGER 240 2 18 240218 JEAGER 240 2 18 46 X 29 MM,,,,,46 x 29 mm,,17137,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,1,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_240227,Jeager,,240.2.27,240227,Jeager 240.2.27,JEAGER 240 2 27 240227 JEAGER 240 2 27 29 X 39 MM,,,,,29 x 39 mm,,19319,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,2,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_240815,Jeager,,240.8.15,240815,Jeager 240.8.15,JEAGER 240 8 15 240815 JEAGER 240 8 15 46 5 X 29 MM,,,,,46.5 x 29 mm,,10581,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,6,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_240818,Jeager,,240.8.18,240818,Jeager 240.8.18,JEAGER 240 8 18 240818 JEAGER 240 8 18 29 MM,,,,,29 mm,,11439,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,1,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_240815,Jeager,,240.815,240815,Jeager 240.815,JEAGER 240 815 240815 JEAGER 240 815 46 X 28 MM,,,,,46 x 28 mm,,9121,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,1,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_2548140,Jeager,,2548140,2548140,Jeager 2548140,JEAGER 2548140 2548140 JEAGER 2548140,,,,,,,8971,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,1,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_256875,Jeager,,256.8.75,256875,Jeager 256.8.75,JEAGER 256 8 75 256875 JEAGER 256 8 75 22 MM,,,,,22 mm,,5582,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,2,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_260186,Jeager,,260.1.86,260186,Jeager 260.1.86,JEAGER 260 1 86 260186 JEAGER 260 1 86 19 5 MM,,,,,19.5 mm,,5044,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,1,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_260286,Jeager,,260.2.86,260286,Jeager 260.2.86,JEAGER 260 2 86 260286 JEAGER 260 2 86 19 X 33 MM,,,,,19 x 33 mm,,8660,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,1,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_260508,Jeager,,260.5.08,260508,Jeager 260.5.08,JEAGER 260 5 08 260508 JEAGER 260 5 08 19 MM,,,,,19 mm,,2612,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,1,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_260808,Jeager,,260.8.08,260808,Jeager 260.8.08,JEAGER 260 8 08 260808 JEAGER 260 8 08 19 5 MM,,,,,19.5 mm,,2472,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,5,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_260847,Jeager,,260.8.47,260847,Jeager 260.8.47,JEAGER 260 8 47 260847 JEAGER 260 8 47 19 7 X 33 MM,,,,,19.7 x 33 mm,,2497,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,1,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_260886,Jeager,,260.8.86,260886,Jeager 260.8.86,JEAGER 260 8 86 260886 JEAGER 260 8 86 20 MM,,,,,20 mm,,3231,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,1,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_2608140,Jeager,,2608140,2608140,Jeager 2608140,JEAGER 2608140 2608140 JEAGER 2608140,,,,,,,8626,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,1,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_261886,Jeager,,261.8.86,261886,Jeager 261.8.86,JEAGER 261 8 86 261886 JEAGER 261 8 86 19 5 X 33 MM,,,,,19.5 x 33 mm,,2966,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,1,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_2618140,Jeager,,2618140,2618140,Jeager 2618140,JEAGER 2618140 2618140 JEAGER 2618140,,,,,,,7879,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,1,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_264842,Jeager,,2648.42,264842,Jeager 2648.42,JEAGER 2648 42 264842 JEAGER 2648 42 43 MM,,,,,43 mm,,8308,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,2,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_265308,Jeager,,265.3.08,265308,Jeager 265.3.08,JEAGER 265 3 08 265308 JEAGER 265 3 08 21 X 33 MM,,,,,21 x 33 mm,,9975,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,1,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_265808,Jeager,,265.8.08,265808,Jeager 265.8.08,JEAGER 265 8 08 265808 JEAGER 265 8 08 20 5 X 33 MM,,,,,20.5 x 33 mm,,3957,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,3,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_268886,Jeager,,268.8.86,268886,Jeager 268.8.86,JEAGER 268 8 86 268886 JEAGER 268 8 86,,,,,,,6383,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,2,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_268d47,Jeager,,268.D.47,268D47,Jeager 268.D.47,JEAGER 268 D 47 268D47 JEAGER 268 D 47 24 X 40 MM,,,,,24 x 40 mm,,5624,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,1,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_270254,Jeager,,270.2.54,270254,Jeager 270.2.54,JEAGER 270 2 54 270254 JEAGER 270 2 54,,,,,,,12036,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,2,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_270263,Jeager,,270.2.63,270263,Jeager 270.2.63,JEAGER 270 2 63 270263 JEAGER 270 2 63 42 MM,,,,,42 mm,,13370,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,1,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_270336,Jeager,,270.3.36,270336,Jeager 270.3.36,JEAGER 270 3 36 270336 JEAGER 270 3 36,,,,,,,14722,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,1,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_270562,Jeager,,270.5.62,270562,Jeager 270.5.62,JEAGER 270 5 62 270562 JEAGER 270 5 62 26 MM,,,,,26 mm,,6814,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,4,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_270649,Jeager,,270.6.49,270649,Jeager 270.6.49,JEAGER 270 6 49 270649 JEAGER 270 6 49 26 X 42 MM,,,,,26 x 42 mm,,23479,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,1,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_270836,Jeager,,270.8.36,270836,Jeager 270.8.36,JEAGER 270 8 36 270836 JEAGER 270 8 36 26 MM,,,,,26 mm,,6876,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,2,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_270854,Jeager,,270.8.54,270854,Jeager 270.8.54,JEAGER 270 8 54 270854 JEAGER 270 8 54 26 X 42 MM,,,,,26 x 42 mm,,6987,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,2,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_270862,Jeager,,270.8.62,270862,Jeager 270.8.62,JEAGER 270 8 62 270862 JEAGER 270 8 62 27 MM,,,,,27 mm,,7996,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,1,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_2721,Jeager,,2721,2721,Jeager 2721,JEAGER 2721 2721 JEAGER 2721,,,,,,,5120,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,2,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_277862,Jeager,,277.8.62,277862,Jeager 277.8.62,JEAGER 277 8 62 277862 JEAGER 277 8 62 27 5 X 38 5 MM,,,,,27.5 x 38.5 mm,,11386,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,1,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_278856,Jeager,,278.8.56,278856,Jeager 278.8.56,JEAGER 278 8 56 278856 JEAGER 278 8 56 27 MM,,,,,27 mm,,6450,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,1,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_290860,Jeager,,290.8.60,290860,Jeager 290.8.60,JEAGER 290 8 60 290860 JEAGER 290 8 60 27 X 43 MM,,,,,27 x 43 mm,,6343,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,2,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_295859,Jeager,,295.8.59,295859,Jeager 295.8.59,JEAGER 295 8 59 295859 JEAGER 295 8 59,,,,,,,7591,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,3,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_296174,Jeager,,296.1.74,296174,Jeager 296.1.74,JEAGER 296 1 74 296174 JEAGER 296 1 74 24 5 MM,,,,,24.5 mm,,8786,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,1,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_296874,Jeager,,296.8.74,296874,Jeager 296.8.74,JEAGER 296 8 74 296874 JEAGER 296 8 74 25 X 39 MM,,,,,25 x 39 mm,,5985,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,1,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_3038420,Jeager,,3038420,3038420,Jeager 3038420,JEAGER 3038420 3038420 JEAGER 3038420,,,,,,,7175,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,1,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_305531,Jeager,,305.5.31,305531,Jeager 305.5.31,JEAGER 305 5 31 305531 JEAGER 305 5 31 37 MM,,,,,37 mm,,2269,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,4,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_305831,Jeager,,305.8.31,305831,Jeager 305.8.31,JEAGER 305 8 31 305831 JEAGER 305 8 31 38 MM,,,,,38 mm,,1544,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,1,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_3462130,Jeager,,3462130,3462130,Jeager 3462130,JEAGER 3462130 3462130 JEAGER 3462130 29 MM,,,,,29 mm,,39105,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,1,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_3522480,Jeager,,3522480,3522480,Jeager 3522480,JEAGER 3522480 3522480 JEAGER 3522480,,,,,,,42211,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,1,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_400720,Jeager,,400.7.20,400720,Jeager 400.7.20,JEAGER 400 7 20 400720 JEAGER 400 7 20 38 7 X 24 4 MM,,,,,38.7 x 24.4 mm,,3661,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,1,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_441501,Jeager,,441.5.01,441501,Jeager 441.5.01,JEAGER 441 5 01 441501 JEAGER 441 5 01 25 MM,,,,,25 mm,,1380,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,1,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_481,Jeager,,481,481,Jeager 481,JEAGER 481 481 JEAGER 481,,,,,,,2237,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,4,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_56242,Jeager,,562-42,56242,Jeager 562-42,JEAGER 562 42 56242 JEAGER 562 42 STEEL 40 MM,,,,Steel,40 mm,,2519,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,1,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_615208,Jeager,,615-208,615208,Jeager 615-208,JEAGER 615 208 615208 JEAGER 615 208 33 MM MM,,,,,33 mm mm,,3313,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,4,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_855,Jeager,,855,855,Jeager 855,JEAGER 855 855 JEAGER 855 37 MM,,,,,37 mm,,4428,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,11,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_87521,Jeager,,875.21,87521,Jeager 875.21,JEAGER 875 21 87521 JEAGER 875 21 YELLOW GOLD 37 MM,,,,Yellow gold,37 mm,,8568,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,4,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_87542,Jeager,,875.42,87542,Jeager 875.42,JEAGER 875 42 87542 JEAGER 875 42 37 MM,,,,,37 mm,,5329,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,6,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_876,Jeager,,876,876,Jeager 876,JEAGER 876 876 JEAGER 876 STEEL,,,,Steel,,,3494,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,3,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_904142,Jeager,,9041.42,904142,Jeager 9041.42,JEAGER 9041 42 904142 JEAGER 9041 42 23 X 28 MM,,,,,23 x 28 mm,,4140,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,8,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_e2643,Jeager,,E2643,E2643,Jeager E2643,JEAGER E2643 E2643 JEAGER E2643 40 MM,,,,,40 mm,,13457,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,1,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_e300105,Jeager,,E300105,E300105,Jeager E300105,JEAGER E300105 E300105 JEAGER E300105 36 MM,,,,,36 mm,,2282,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,4,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_e300505,Jeager,,E300505,E300505,Jeager E300505,JEAGER E300505 E300505 JEAGER E300505 40 MM,,,,,40 mm,,1265,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,5,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_e399,Jeager,,E399,E399,Jeager E399,JEAGER E399 E399 JEAGER E399 36 5 MM,,,,,36.5 mm,,5902,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,3,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_e501,Jeager,,E501,E501,Jeager E501,JEAGER E501 E501 JEAGER E501 33 X 43 MM,,,,,33 x 43 mm,,5653,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,4,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_e502,Jeager,,E502,E502,Jeager E502,JEAGER E502 E502 JEAGER E502,,,,,,,3209,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,1,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_e855,Jeager,,E855,E855,Jeager E855,JEAGER E855 E855 JEAGER E855 37 MM,,,,,37 mm,,5412,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,26,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_e861,Jeager,,E861,E861,Jeager E861,JEAGER E861 E861 JEAGER E861,,,,,,,3081,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,4,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_e871,Jeager,,E871,E871,Jeager E871,JEAGER E871 E871 JEAGER E871,,,,,,,4400,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,2,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_e872,Jeager,,E872,E872,Jeager E872,JEAGER E872 E872 JEAGER E872 39 X 46 MM,,,,,39 x 46 mm,,3360,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,2,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_e873,Jeager,,E873,E873,Jeager E873,JEAGER E873 E873 JEAGER E873 STEEL,,,,Steel,,,3359,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,4,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_e875,Jeager,,E875,E875,Jeager E875,JEAGER E875 E875 JEAGER E875 37 MM,,,,,37 mm,,3784,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,3,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_e877,Jeager,,E877,E877,Jeager E877,JEAGER E877 E877 JEAGER E877 42 MM,,,,,42 mm,,10930,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,2,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_jaeger,Jeager,,JAEGER,JAEGER,Jeager JAEGER,JEAGER JAEGER JAEGER JEAGER JAEGER 25 MM,,,,,25 mm,,4026,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,1,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_jaegerlecoultre,Jeager,,JAEGER-LECOULTRE,JAEGERLECOULTRE,Jeager JAEGER-LECOULTRE,JEAGER JAEGER LECOULTRE JAEGERLECOULTRE JEAGER JAEGER LECOULTRE 27 MM,,,,,27 mm,,1668,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,3,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_jaegerlecoultreclub,Jeager,,JAEGER-LECOULTRECLUB,JAEGERLECOULTRECLUB,Jeager JAEGER-LECOULTRECLUB,JEAGER JAEGER LECOULTRECLUB JAEGERLECOULTRECLUB JEAGER JAEGER LECOULTRECLUB 33 5 X 37 MM,,,,,"33,5 x 37 mm",,1139,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,1,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_jaegerlecoultrevintage,Jeager,,JAEGER-LECOULTREVINTAGE,JAEGERLECOULTREVINTAGE,Jeager JAEGER-LECOULTREVINTAGE,JEAGER JAEGER LECOULTREVINTAGE JAEGERLECOULTREVINTAGE JEAGER JAEGER LECOULTREVINTAGE YELLOW GOLD 32 MM,,,,Yellow gold,32 mm,,6769,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,3,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
jeager_jaegerlecoultre,Jeager,,JAEGERLE-COULTRE,JAEGERLECOULTRE,Jeager JAEGERLE-COULTRE,JEAGER JAEGERLE COULTRE JAEGERLECOULTRE JEAGER JAEGERLE COULTRE 34 MM,,,,,34 mm,,2191,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,2,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/jeager.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
